004915380 6001  H $$aאייל, אדם$$eאדריכל$$9heb
004915380 6001  H $$aספדיה, משה$$eאדריכל$$9heb
004915380 6001  H $$aחשמן, יצחק$$eאדריכל$$9heb
004915380 6001  H $$aשריג, גדעון$$eאדריכל נוף$$9heb
004915380 6001  L 
004915380 6001  L 
004915380 6001  L 
004915380 6001  L 
004915380 6001  L 
004915380 6001  L 
004915380 6001  L 
004915380 6001  L 
004915380 6001  L 
004915380 6001  L 
004915380 6001  L 
004915380 6001  L 
004915380 6001  L 
004915380 6001  L 
004913011 6001  H $$aאידלסון, בנימין$$eאדריכל$$9heb
004913011 6001  H $$aהרץ, יעקב$$eאדריכל$$9heb
004913011 6001  H $$aארדה, רן$$eצלם$$9heb
004913011 6001  L 
004913011 6001  L 
004913011 6001  L 
004913011 6001  L 
004913011 6001  L 
004913011 6001  L 
004913011 6001  L 
004913011 6001  L 
004913011 6001  L 
004913011 6001  L 
004913011 6001  L 
004913011 6001  L 
004913011 6001  L 
004913011 6001  L 
004913011 6001  L 
004924800 6001  H $$aארמוני, זיוה$$eאדריכל$$9heb
004924800 6001  H $$aאלכסנדרוני, אמנון$$eאדריכל$$9heb
004924800 6001  H $$aביקלס, שמואל$$eאדריכל$$9heb
004924800 6001  H $$aבניהו, ד.$$eאדריכל נוף$$9heb
004924800 6001  H $$aגבאי, שבתאי$$9heb
004924800 6001  H $$aדביר, אריה$$eאדריכל נוף$$9heb
004924800 6001  H $$aדקל, צבי$$eאדריכל נוף$$9heb
004924800 6001  H $$aהברון, חנן$$eאדריכל$$9heb
004924800 6001  H $$aזיס, א.$$eאדריכל נוף$$9heb
004924800 6001  H $$aיסקי, אברהם$$eאדריכל$$9heb
004924800 6001  H $$aמשגיח, טלגו$$eאדריכל$$9heb
004924800 6001  H $$aנדלר, מיכאל$$eאדריכל$$9heb
004924800 6001  H $$aנדלר, שולמית$$eאדריכל$$9heb
004924800 6001  H $$aסגל, יחיאל$$eאדריכל נוף$$9heb
004924800 6001  H $$aפובזנר, שמעון$$eאדריכל$$9heb
004924800 6001  H $$aקלפטר, א.$$9heb
004924800 6001  H $$aקריב, יוסף$$eאדריכל נוף$$9heb
004924800 6001  H $$aקשטן, אלכס$$eאדריכל$$9heb
004932977 6001  H $$aגבר, יעקב (קובה)$$eאדריכל$$9heb
004932977 6001  H $$aהברון, חנן$$eאדריכל$$9heb
004932977 6001  H $$aארדה, רן$$eצלם$$9heb
004932977 6001  H $$aגרוסטיין, ארנולדו$$eאדריכל$$9heb
004932977 6001  L 
004932977 6001  L 
004932977 6001  L 
004932977 6001  L 
004932977 6001  L 
004932977 6001  L 
004932977 6001  L 
004932977 6001  L 
004932977 6001  L 
004932977 6001  L 
004932977 6001  L 
004932977 6001  L 
004932977 6001  L 
004932977 6001  L 
005055145 6001  H $$aהררי, בנימין$$eאדריכל$$9heb
005055145 6001  H $$aבאומן, אריק$$eאדריכל$$9heb
005055145 6001  H $$aלוטן ישראל$$eאדריכל$$9heb
005055145 6001  H $$aנימאייר, אוסקר$$eאדריכל$$9heb
005055145 6001  H $$aויטקובר, יוסף ורנר$$eאדריכל$$9heb
005055145 6001  L 
005055145 6001  L 
005055145 6001  L 
005055145 6001  L 
005055145 6001  L 
005055145 6001  L 
005055145 6001  L 
005055145 6001  L 
005055145 6001  L 
005055145 6001  L 
005055145 6001  L 
005055145 6001  L 
005055145 6001  L 
004935977 6001  H $$aאורנשטיין, י.$$9heb
004935977 6001  H $$aפרי, מיכה$$9heb
004935977 6001  L 
004935977 6001  L 
004935977 6001  L 
004935977 6001  L 
