911##a	911##c	351##c	LDR	008	24510a	BAS##a	999##a	999##b	999##b	FMT	OWN##a	STA##a
PShKo-DNC-IDO-009	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	דף קונטקט - עידו ותדמור, רקדנים לא ידועים	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-IDO-010	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - עידו תדמור רוקד בסטודיו	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-IDO-011	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - עידו תדמור; רקדנים לא ידועים	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-GVA	אוסף שוש קורמוש	Series Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - תחרות 'גוונים במחול', סוזן דלל	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-GVA-001	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	קופסת תצלומים ותשלילים - גוונים במחול, 1991	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-GVA-002	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומי פורטרט - משתתפי 'גוונים במחול', 1 מתוך 4	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-GVA-003	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומי פורטרט - משתתפי 'גוונים במחול', 2 מתוך 4	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-GVA-004	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומי פורטרט - משתתפי 'גוונים במחול', 3 מתוך 4	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-GVA-005	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומי פורטרט - משתתפי 'גוונים במחול', 3 מתוך 4	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-GVA-006	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומי פורטרט - משתתפי 'גוונים במחול', 4 מתוך 4	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-GVA-007	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - צמד רקדניות, יצירה לא ידועה	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-GVA-008	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - רקדן ורקדנית, יצירה לא ידועה	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-GVA-009	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - רקדן ורקדנית, יצירה לא ידועה	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-GVA-010	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - רקדנים שונים, יצירות לא ידועות	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-GVA-011	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - רקדן ורקדנית, יצירה לא ידועה	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-GVA-012	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - רקדן ורקדנית, יצירה לא ידועה	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-GVA-013	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - רקדן ורקדנית, יצירה לא ידועה	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-GVA-014	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - רקדן ורקדנית, יצירה לא ידועה	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-GVA-015	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - קבוצת מחול, יצירה לא ידועה	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-GVA-016	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - רקדן ורקדנית, יצירה לא ידועה	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-GVA-017	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - רקדנים שונים, יצירות לא ידועות	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-GVA-018	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - קבוצת מחול, יצירה לא ידועה	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-GVA-019	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - רקדן, יצירה לא ידועה	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-GVA-020	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - רקדנים שונים, יצירות לא ידועות	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-GVA-021	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - רקדן ורקדנית, יצירה לא ידועה	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-GVA-022	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - שלישיית רקדנים, יצירה לא ידועה	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-GVA-023	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - שלישיית רקדניות, יצירה לא ידועה	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-GVA-024	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - רקדן ורקדנית, יצירה לא ידועה	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-GVA-025	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - קבוצת מחול, יצירה לא ידועה	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-GVA-026	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - רקדנים שונים, יצירות לא ידועות	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-GVA-027	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - רקדנים שונים, יצירות לא ידועות	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-GVA-028	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - רקדנים שונים, יצירות לא ידועות	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-GVA-029	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - רקדן ורקדנית, יצירה לא ידועה	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO	אוסף שוש קורמוש	Series Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - כוריאוגרפים שונים	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-001	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	קופסת תצלומים ותשלילים - כוריאוגרפים שונים	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-002	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	קופסת תצלומים ותשלילים - כוריאוגרפים שונים	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-003	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - 'סינפסה', רקדנים לא ידועים	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-004	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - 'דואו סמאעי', עידו תדמור	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-005	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - 'דואו סמאעי', 1 מתוך 2	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-006	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - 'דואו סמאעי', 2 מתוך 2	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-007	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - עמוס חץ, יצירה לא ידועה	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-008	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - עדי שעל, יצירה לא ידועה	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-009	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - דנה שיבולת, יצירה לא ידועה	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-010	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - ענת דניאלי, יצירה לא ידועה, 1 מתוך 2	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-011	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - ענת דניאלי, יצירה לא ידועה, 2 מתוך 2	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-012	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - אריה בורשטיין; רקדנים לא ידועים	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-013	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - ענת דניאלי, יצירות לא ידועות	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-014	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומי פורטרט - 'סינפסה'	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-015	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - יצירת פינה באוש, 'ציפרנים'	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-016	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - להקת בת-שבע, יצירה לא ידועה	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-017	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - רקדן ורקדנית, יצירה לא ידועה, 1 מתוך 2	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-018	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - רקדן ורקדנית, יצירה לא ידועה, 2 מתוך 2	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-019	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - רקדן ורקדנית, יצירה לא ידועה	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-020	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - רקדנית לא ידועה	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-021	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - רקדנית לא ידועה, 1 מתוך 2	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-022	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - רקדנית לא ידועה, 2 מתוך 2	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-023	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - שלישיית רקדנים, יצירה לא ידועה, 1 מתוך 2	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-024	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - שלישיית רקדנים, יצירה לא ידועה, 2 מתוך 2	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-025	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - צמד רקדניות, יצירה לא ידועה	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-026	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - צמד רקדניות ורקדן, 1 מתוך 4	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-027	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - צמד רקדניות ורקדן, 2 מתוך 4	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-028	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - צמד רקדניות ורקדן, 3 מתוך 4	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-029	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - צמד רקדניות ורקדן, 4 מתוך 4	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-030	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - רקדנית ורקדן, יצירה לא ידועה	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-031	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - זוג רקדניות, יצירה לא ידועה	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-032	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - רקדנית לא ידועה, 1 מתוך 2	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-033	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - רקדנית לא ידועה, 2 מתוך 2	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-034	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - רקדניות, יצירות לא ידועות	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-035	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - זוג רקדניות, יצירות לא ידועות	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-036	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - רקדנית על כיסאות; קבוצת רקדנים	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-037	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - רקדנית, יצירה לא ידועה	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-038	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - קבוצת רקדנים, יצירה לא ידועה, 1 מתוך 3	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-039	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - קבוצת רקדנים, יצירה לא ידועה, 2 מתוך 3	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-040	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - קבוצת רקדנים, יצירה לא ידועה, 3 מתוך 3	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-041	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - רקדן ורקדנית, יצירה לא ידועה, 1 מתוך 3	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-042	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - רקדן ורקדנית, יצירה לא ידועה, 2 מתוך 3	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-043	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - רקדן ורקדנית, יצירה לא ידועה,3 מתוך 3	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-044	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - רקדנית, יצירה לא ידועה	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-045	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - רקדנים שונים, יצירות לא ידועות	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-046	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - רקדניות, יצירות לא ידועות, 1 מתוך 3	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-047	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - רקדניות, יצירות לא ידועות, 2 מתוך 3	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-048	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - רקדניות, יצירות לא ידועות, 3 מתוך 3	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-049	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - רקדן/רקדנית, יצירה לא ידועה	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-050	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - שלישיית רקדניות; רקדניות בשמלות	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-051	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - שלישיית רקדניות, יצירה לא ידועה	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-052	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - פרפורמר לא מזוהה, 1 מתוך 5	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PShKo-DNC-CHO-053	אוסף שוש קורמוש	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - פרפורמר לא מזוהה, 2 מתוך 5	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
