911##a	911##c	351##c	LDR	008	24510a	BAS##a	999##a	999##b	999##b	FMT	OWN##a	STA##a
PYaKa-001-003-005	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 61 - 1990	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-006	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 62 - 1990	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-007	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 63 - 1990	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-008	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 64 - 1990	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-009	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 65 - 1990	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-010	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 66 - 1991	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-011	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 67 - 1991	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-012	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 68 - 1991	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-013	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 69 - 1991	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-014	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 70 - 1991	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-015	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 71 - 1991	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-016	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 72 - 1991	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-017	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 73 - 1991	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-018	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 74 - 1991	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-019	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 75 - 1991	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-020	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 76 - 1991	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-021	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 77 - 1991	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-022	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 78 - 1992	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-023	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 79 - 1992	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-024	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 80 - 1992	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-025	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 81 - 1992	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-026	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 82 - 1992	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-027	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 82[א] - 1992	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-028	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 83 - 1993	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-029	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 84 - 1993	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-030	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 85 - 1993	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-031	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 86 - 1993	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-032	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 87 - 1994	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-033	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 88 - 1994	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-034	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 89 - 1994	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-035	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 90 - 1994	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-036	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 91 - 1994	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-037	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 92 - 1995	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-038	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 93 - 1995	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-039	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 94 - 1995	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-040	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 95 - 1995	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-041	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 96 - 1995	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-042	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 97 - 1995	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-043	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 98 - 1996	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-044	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 99 - 1996	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-045	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 100 - 1996	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-046	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 101 - 1997	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-047	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 102 - 1997	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-048	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 103א - 1997	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-049	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 103ב - 1997	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-050	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 104 - 1998	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-051	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 105 - 1998	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-052	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 106 - 1998	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-053	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 107 - 1999	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-054	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 108 - 1999	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-055	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 109 - 1999	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-056	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 110 - 1999	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-057	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 111 - 1999	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-058	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 112 - 1999	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-003-059	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 113 - 1999	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004	אוסף יעקב קאופמן	Series Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספרי סקיצות - 2000-2009	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-001	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 114 - 2000	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-002	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 115 - 2000	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-003	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 116 - 2000	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-004	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 117 - 2000	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-005	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 117א - 2000	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-006	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 117ב - 2000	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-007	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 118 - 2000	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-008	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 119 - 2000	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-009	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 119א - 2000	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-010	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 120 - 2000	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-011	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 121 - 2001	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-012	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 122 - 2001	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-013	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 122א - 2001	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-014	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 123 - 2001	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-015	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 124 - 2002	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-016	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 125 - 2002	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-017	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 126 - 2002	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-018	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 127 - 2002	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-019	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 128 - 2002	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-020	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 129 - 2003	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-021	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 130 - 2003	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-022	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 131 - 2003	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-023	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 132 - 2003	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-024	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 133 - 2003	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-025	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 134 - 2003	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-026	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 135 - 2003	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-027	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 136 - 2004	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-028	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 137 - 2004	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-029	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 138 - 2004	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-030	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 139 - 2004	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-031	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 140 - 2004	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-032	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 141 - 2004	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-033	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 142 - 2004	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-034	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 143 - 2004	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-035	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 144 - 2004	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-036	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 145א - 2004	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-037	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 145ב - 2004	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-038	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 146 - 2004	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-039	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 147 - 2004	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-040	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 148 - 2005	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
