911##a	911##c	351##c	LDR	008	24510a	BAS##a	999##a	999##b	999##b	FMT	OWN##a	STA##a
PYoBo-002-008-001	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	עיתונות - 'חלומות באשפמיה'	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-008-002	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - 'חלומות באשפמיה'	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-008-003	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"וידאו - 'חלומות באשפמיה', 1 מתוך 4"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-008-004	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"וידאו - 'חלומות באשפמיה', 2 מתוך 4"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-008-005	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"וידאו - 'חלומות באשפמיה', 3 מתוך 4"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-008-006	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"וידאו - 'חלומות באשפמיה', 4 מתוך 4"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-009	יורם בוקר	Series Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	 'מהומה על הבמה'	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-009-001	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - 'מהומה על הבמה'	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-009-002	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"וידאו - ההצגה 'מהומה על הבמה', 1 מתוך 2"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-009-003	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"וידאו - ההצגה 'מהומה על הבמה', 2 מתוך 2"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-009-004	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	וידאו - חזרה של 'מהומה על הבמה'	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-010	יורם בוקר	Series Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	 'גיזת הזהב'	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-010-001	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	עיתונות - 'גיזת הזהב'	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-010-002	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - 'גיזת הזהב'	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-010-003	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"וידאו - 'גיזת הזהב', 1 מתוך 2"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-010-004	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"וידאו - 'גיזת הזהב', 2 מתוך 2"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-011	יורם בוקר	Series Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	נקמתה של אישתי'	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-011-001	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	עיתונות - 'נקמתה של אישתי'	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-011-002	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"וידאו - 'נקמתה של אישתי', 1 מתוך 3"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-011-003	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"וידאו - 'נקמתה של אישתי', 2 מתוך 3"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-011-004	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"וידאו - 'נקמתה של אישתי', 3 מתוך 3"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-012	יורם בוקר	Series Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	עולם הפנטומימה'	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-012-001	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	עלון - 'עולם הפנטומימה'	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-012-002	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	וידאו - 'עולם הפנטומימה'	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-012-003	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - 'עולם הפנטומימה', 1 מתוך 2"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-012-004	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - 'עולם הפנטומימה', 2 מתוך 2"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-012-005	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	קונטקטים  - 'עולם הפנטומימה'	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-013	יורם בוקר	Series Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	הציפור הירוק'	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-013-001	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	וידאו - 'הציפור הירוק'	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-013-002	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	רשימת ביקורת - 'הציפור הירוק'	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-013-003	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - 'הציפור הירוק'	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-014	יורם בוקר	Series Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	מעשה באדם שנשא אישה אילמת'	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-014-001	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	עיתונות - 'מעשה באדם שנשא אישה אילמת'	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-014-002	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"וידאו - 'מעשה באדם שנשא אישה אילמת', 1 מתוך 3"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-014-003	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"וידאו - 'מעשה באדם שנשא אישה אילמת', 2 מתוך 3"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-014-004	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"וידאו - 'מעשה באדם שנשא אישה אילמת', 3 מתוך 3"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-015	יורם בוקר	Series Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	מה פתאום'	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-015-001	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תכניה - 'מה פתאום'	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-015-002	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - 'מה פתאום'	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-016	יורם בוקר	Series Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	שעשועי פנטומימה'	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-016-001	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	מסמכים - 'שעשועי פנטומימה'	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-016-002	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - 'שעשועי פנטומימה'	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-017	יורם בוקר	Series Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	 'מעשה בחייל'	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-017-001	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	עיתונות - 'מעשה בחייל'	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-017-002	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - 'מעשה בחייל'	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-018	יורם בוקר	Series Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	 'קלפים'	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-018-001	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	עיתונות -'קלפים'	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-018-002	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	קונטקטים -'קלפים'	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-019	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תכניה - 'חלום קטן - שירי תאטרון ופנטומימה'	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-020	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תכניה - 'אהבתו של דון פרלימפלין'	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-021	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תכניה - 'Die Zauberflöte'	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-022	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - 'מינימים'	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYoBo-002-023	יורם בוקר	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - 'פלאשבק'	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
