911##a	911##c	351##c	LDR	008	24510a	BAS##a	999##a	999##b	999##b	FMT	OWN##a	STA##a
PAlAv-002-001-010	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלום - בית פיליפסון, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-001-011	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית יעקובי, מיקומים לא ידועים"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-001-012	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית בקלינסקי, מיקומים לא ידועים"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-001-013	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית גלצקי, מיקומים לא ידועים"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-001-014	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלום - בית זינגר, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-001-015	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - פרויקטים שונים, מיקומים שונים"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-001-016	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית מזור אהרון, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-001-017	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלום - בית לרר, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-001-018	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית שולר, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-001-019	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלום - בית ווקסלר. א, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-001-020	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלום - בית לשם, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-001-021	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלום - בית סרזין, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-001-022	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית זילברשטיין, תל אביב"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-001-023	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית ברצ'יובסקי, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-001-024	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית מויאל, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-001-025	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית אנדרסון, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-001-026	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית קליימן, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-001-027	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית ברגר, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-001-028	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית סטרוגו אלברט, תל אביב"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-001-029	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית מזור ח.ל, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-001-030	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית ירושלמי, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-001-031	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית חורושנסקי, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-001-032	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית מינצר, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-001-033	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית פייפש, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-001-034	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית לוסטיג, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-001-035	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלום - בית הירש מוריץ, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-001-036	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית פורל, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-001-037	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית ווקסלר. ר, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-001-038	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית פאפו, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-001-039	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית שולמן, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-001-040	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית אנדרסון, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-001-041	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית בן עמי, נתניה"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-001-042	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - רהיטים, מיקומים שונים"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-001-043	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בתי מגורים, מיקומים שונים"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-001-044	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלום - בית מגורים, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-002	אוסף אלפרד אברהם	סדרה	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בתי עסק, מיקומים שונים"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-002-001	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - חנות טקסטיל, תל אביב"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-002-002	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - סטודיו אופנת נשים, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-002-003	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - קומפטואר CDF, תל אביב"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-002-004	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - מרפאת שיניים רוזנברג, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-002-005	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - משרד אלפרד אברהם, תל אביב"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-002-006	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - משרד רוזנטורס, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-002-007	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלום - משרד אל-על, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-002-008	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - חנות FOR YOU, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-002-009	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - חנות אייזנר, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-002-010	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - חנות אריה ח' נעליים, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-002-011	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - חנות הארנק, מיקומים שונים"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-002-012	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - חנות אורלוגין, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-002-013	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית קפה לארו, תל אביב"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-002-014	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - מאפיית שובע, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-002-015	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - חנות רודאן, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-002-016	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - חנות המגבעת, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-002-017	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלום - חנות מהודר, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-002-018	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלום - חנות נוי, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-002-019	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - ספריית מוריה, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-002-020	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - חנות פישינגר, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-002-021	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - חנות אולטראגז, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-002-022	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - חנות סטרוגו, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-002-023	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - חנות יעקובי, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-002-024	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית מרקחת קארינקין, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-002-025	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בתי עסק שונים, מיקומים שונים"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-002-026	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - חנות רוויה, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-002-027	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - משרד אלפרד אברהם, תל אביב"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-002-028	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלום - חנות משה אבואב, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-002-029	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלום - חנות NU Enamel, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-003	אוסף אלפרד אברהם	סדרה	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בתי מגורים, מיקומים שונים, 2 מתוך 14"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-003-001	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלום - בית ווקסלר. א, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-003-002	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית חבס הרצל, תל אביב"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-003-003	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית יעקובוביץ', מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-003-004	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית סרזין, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-003-005	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית רזכן, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-003-006	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית ד""ר שטיינר, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-004	אוסף אלפרד אברהם	סדרה	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בתי מגורים, מיקומים שונים, 3 מתוך 14"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-004-001	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית רייך, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-004-002	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית הירש הרי, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-004-003	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית הלפרן, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-004-004	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלום - בית רחלי, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-004-005	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית אלכסנדרוביץ', מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-005	אוסף אלפרד אברהם	סדרה	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בתי מגורים, מיקומים שונים, 4 מתוך 14"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-005-001	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית פפריקה, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-005-002	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית ד""ר מזור, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-006	אוסף אלפרד אברהם	סדרה	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בתי מגורים, מיקומים שונים, 5 מתוך 14"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-006-001	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית ירושלמי, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-006-002	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית קליימן, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-007	אוסף אלפרד אברהם	סדרה	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית זלצמן, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-007-001	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית זלצמן, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-008	אוסף אלפרד אברהם	סדרה	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בתי מגורים, מיקומים שונים, 6 מתוך 14"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-008-001	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית פייפש, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
